7254#Has_Status,13843#Has_Direct_Object,48333#Has_Direct_Object,7802#Has_Constraint,7864#Has_Result,7864#Has_Preposition_Object,8744#Has_Direct_Object,8746#Has_Preposition_Object,action#Has_Event,24800#Has_Preposition_Object,9435#Has_Manner,48294#Has_Status,13078#Has_Direct_Object,7659#Has_Status,13078#Has_Constraint,33431#Has_Direct_Object,13112#Has_Direct_Object,48336#Has_Direct_Object,517#Has_Status,9462#Has_Direct_Object,1501#Has_Status,9442#Has_Status,9443#Has_Location,19#Has_Status,7846#Has_Direct_Object,7856#Has_Direct_Object,13215#Has_Direct_Object,9434#Has_Status,9904#Has_Direct_Object,14303#Has_Direct_Object,48295#Has_Direct_Object,7802#Has_Location,13112#Has_Preposition_Object,20#Has_Constraint,20#Has_Result,7852#Has_Direct_Object,20#Has_Direction,9939#Has_Direct_Object,24800#Has_Manner,7802#Has_Manner,9435#Has_Location,13249#Has_Direct_Object,7833#Has_Direct_Object,9435#Has_Direct_Object,7864#Has_Manner,20#Has_Direct_Object,8990#Has_Status,24800#Has_Direct_Object,7802#Has_Preposition_Object,7833#Has_Result,9443#Has_Temporal,8814#Has_Direct_Object,7802#Has_Direct_Object,7823#Has_Status,8741#Has_Preposition_Object,48295#Has_Constraint,13961#Has_Direct_Object,7849#Has_Direct_Object,13283#Has_Preposition_Object,8814#Has_Preposition_Object,13843#Has_Preposition_Object,13283#Has_Direct_Object,8746#Has_Location,13961#Has_Purpose,1514#Has_Status,9443#Has_Direct_Object,7802#Has_Result,7824#Has_Direct_Object,20#Has_Preposition_Object,1187#Has_Status,8746#Has_Direct_Object,8741#Has_Direct_Object,36136#Has_Direct_Object,19#Has_Type,9443#Has_Manner,19534#Has_Status,7864#Has_Direct_Object,api_method
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,23264,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23316
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23313
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23310
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23308
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23303
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23285
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23284
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23277
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,18
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,11380,1187,8746,8741,36136,986,9443,19534,7864,11854
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,11380,1187,8746,8741,36136,986,9443,19534,7864,11908
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,13132,1187,8746,8741,36136,19,9443,19534,7864,13131
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,13159,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13158
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19089,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,19088,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,7431,1187,8746,8741,36136,19,9443,19534,7864,19087
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19104,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,19088,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,7431,1187,8746,8741,36136,19,9443,19534,7864,19103
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,19104,9462,1501,9442,9443,19104,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,517,1187,8746,8741,36136,19,9443,19534,7864,19664
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19104,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,19534,1187,8746,8741,36136,19,9443,19104,7864,19665
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20541
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20546
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20548
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20552
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20554
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20558
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20788
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20790
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,48314,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,48313,9939,24800,7802,9435,13249,7833,9435,7864,19,48314,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,8990,1187,8746,8741,36136,19,9443,19534,7864,20792
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,48313,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,8990,1187,8746,8741,36136,19,9443,19534,7864,20794
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20797
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,20799
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,21852
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,21854
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,21856
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,21858
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,21860
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,21862
10201,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,10201,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,7254,1187,8746,8741,36136,19,9443,19534,7864,23212
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,10201,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23213
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,10201,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23214
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,10201,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23216
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23241
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23252
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23254
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23257
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,23264,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23262
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23266
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23267
7254,13843,48333,7802,7864,7864,8744,8746,20,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,23271,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,19,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23270
7254,13843,48333,7802,7864,7864,8744,8746,7864,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,511,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,1501,47589
7254,13843,48333,7802,7864,7864,8744,8746,7864,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,511,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,1501,13487
7254,13843,48333,7802,7864,7864,8744,8746,24800,12730,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,869,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25068
7254,13843,48333,7802,7864,7864,8744,8746,7833,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7832,9435,7864,20,8990,24800,7802,13013,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13012
7254,13843,48333,7802,7864,7864,8744,8746,13078,24800,9435,48294,1501,7659,13079,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,47550
7254,13843,48333,7802,7864,7864,8744,8746,13078,24800,9435,48294,1501,7659,13174,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13509
7254,13843,48333,7802,7864,7864,8744,8746,13078,24800,9435,48294,1501,7659,13079,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13077
7254,13843,48333,7802,7864,7864,8744,8746,13249,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13248,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,47581
7254,13843,48333,7802,7864,7864,8744,8746,13249,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13248,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13247
7254,13843,48333,7802,7864,7864,8744,2160,8746,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8470,8741,36136,19,9443,19534,7864,26745
7254,13843,48333,7802,7864,7864,8744,2160,8746,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,12076,13961,1514,9443,7802,7824,20,1187,8470,8741,36136,19,9443,19534,7864,12075
